"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-PlayerLNameComparatorJaccard-record1Value","0-PlayerLNameComparatorJaccard-record2Value","0-PlayerLNameComparatorJaccard-record1PreprocessedValue","0-PlayerLNameComparatorJaccard-record2PreprocessedValue","0-PlayerLNameComparatorJaccard-similarity","0-PlayerLNameComparatorJaccard-postproccesedSimilarity","1-PlayerFNameComparatorJaccard-record1Value","1-PlayerFNameComparatorJaccard-record2Value","1-PlayerFNameComparatorJaccard-record1PreprocessedValue","1-PlayerFNameComparatorJaccard-record2PreprocessedValue","1-PlayerFNameComparatorJaccard-similarity","1-PlayerFNameComparatorJaccard-postproccesedSimilarity"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1403","0.0",,"younes","khalid","younes","khalid","0.0","0.0","belhanda","boutaib","belhanda","boutaib","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1400","0.0",,"abdullahi","younes","abdullahi","younes","0.0","0.0","shehu","belhanda","shehu","belhanda","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1401","0.0",,"abdullahi","faycal","abdullahi","faycal","0.0","0.0","shehu","fajr","shehu","fajr","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1402","0.0",,"abdullahi","kajoui monir","abdullahi","kajoui monir","0.0","0.0","shehu","el","shehu","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1403","0.0",,"abdullahi","khalid","abdullahi","khalid","0.0","0.0","shehu","boutaib","shehu","boutaib","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1404","0.0",,"abdullahi","mbark","abdullahi","mbark","0.0","0.0","shehu","boussoufa","shehu","boussoufa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1405","0.0",,"abdullahi","bennasser youssef","abdullahi","bennasser youssef","0.0","0.0","shehu","ait","shehu","ait","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1417","0.0",,"abdullahi","onyinye","abdullahi","onyinye","0.0","0.0","shehu","ndidi","shehu","ndidi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1410","0.0",,"william","aziz","william","aziz","0.0","0.0","ekong","bouhaddouz","ekong","bouhaddouz","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1418","0.0",,"abdullahi","william","abdullahi","william","0.0","0.0","shehu","ekong","shehu","ekong","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1419","newplayerTeamData_1388","0.0",,"leon","edson","leon","edson","0.0","0.0","balogun","alvarez","balogun","alvarez","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1419","0.0",,"abdullahi","leon","abdullahi","leon","0.0","0.0","shehu","balogun","shehu","balogun","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1411","0.0",,"william","sofyan","william","sofyan","0.0","0.0","ekong","amrabat","ekong","amrabat","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1412","0.0",,"william","ahmed","william","ahmed","0.0","0.0","ekong","tagnaouti","ekong","tagnaouti","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1419","newplayerTeamData_1389","0.0",,"leon","hirving","leon","hirving","0.0","0.0","balogun","lozano","balogun","lozano","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1419","newplayerTeamData_1386","0.0",,"leon","oribe","leon","oribe","0.0","0.0","balogun","peralta","balogun","peralta","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1419","newplayerTeamData_1387","0.0",,"leon","javier","leon","javier","0.0","0.0","balogun","aquino","balogun","aquino","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1419","newplayerTeamData_1384","0.0",,"leon","jesus","leon","jesus","0.0","0.0","balogun","corona","balogun","corona","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1419","newplayerTeamData_1385","0.0",,"leon","andres","leon","andres","0.0","0.0","balogun","guardado","balogun","guardado","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1417","0.0",,"william","onyinye","william","onyinye","0.0","0.0","ekong","ndidi","ekong","ndidi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1418","1.0",,"william","william","william","william","1.0","1.0","ekong","ekong","ekong","ekong","1.0","1.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1419","0.0",,"william","leon","william","leon","0.0","0.0","ekong","balogun","ekong","balogun","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1413","0.0",,"william","mehdi","william","mehdi","0.0","0.0","ekong","carcela","ekong","carcela","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1414","0.0",,"william","ikechukwu","william","ikechukwu","0.0","0.0","ekong","ezenwa","ekong","ezenwa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1426","newplayerTeamData_1390","0.0",,"simeon","jesus","simeon","jesus","0.0","0.0","nwankwo","gallardo","nwankwo","gallardo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1415","0.0",,"william","bryan","william","bryan","0.0","0.0","ekong","idowu","ekong","idowu","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1416","0.0",,"william","elderson","william","elderson","0.0","0.0","ekong","echiejile","ekong","echiejile","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1426","newplayerTeamData_1385","0.0",,"simeon","andres","simeon","andres","0.0","0.0","nwankwo","guardado","nwankwo","guardado","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1426","newplayerTeamData_1384","0.0",,"simeon","jesus","simeon","jesus","0.0","0.0","nwankwo","corona","nwankwo","corona","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1426","newplayerTeamData_1387","0.0",,"simeon","javier","simeon","javier","0.0","0.0","nwankwo","aquino","nwankwo","aquino","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1426","newplayerTeamData_1386","0.0",,"simeon","oribe","simeon","oribe","0.0","0.0","nwankwo","peralta","nwankwo","peralta","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1419","newplayerTeamData_1393","0.0",,"leon","hamza","leon","hamza","0.0","0.0","balogun","mendyl","balogun","mendyl","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1426","newplayerTeamData_1389","0.0",,"simeon","hirving","simeon","hirving","0.0","0.0","nwankwo","lozano","nwankwo","lozano","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1426","newplayerTeamData_1388","0.0",,"simeon","edson","simeon","edson","0.0","0.0","nwankwo","alvarez","nwankwo","alvarez","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1410","0.0",,"abdullahi","aziz","abdullahi","aziz","0.0","0.0","shehu","bouhaddouz","shehu","bouhaddouz","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1419","newplayerTeamData_1394","0.0",,"leon","costa manuel","leon","costa manuel","0.0","0.0","balogun","da","balogun","da","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1411","0.0",,"abdullahi","sofyan","abdullahi","sofyan","0.0","0.0","shehu","amrabat","shehu","amrabat","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1419","newplayerTeamData_1391","0.0",,"leon","yassine","leon","yassine","0.0","0.0","balogun","bounou","balogun","bounou","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1412","0.0",,"abdullahi","ahmed","abdullahi","ahmed","0.0","0.0","shehu","tagnaouti","shehu","tagnaouti","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1419","newplayerTeamData_1392","0.0",,"leon","achraf","leon","achraf","0.0","0.0","balogun","hakimi","balogun","hakimi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1413","0.0",,"abdullahi","mehdi","abdullahi","mehdi","0.0","0.0","shehu","carcela","shehu","carcela","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1414","0.0",,"abdullahi","ikechukwu","abdullahi","ikechukwu","0.0","0.0","shehu","ezenwa","shehu","ezenwa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1419","newplayerTeamData_1390","0.0",,"leon","jesus","leon","jesus","0.0","0.0","balogun","gallardo","balogun","gallardo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1415","0.0",,"abdullahi","bryan","abdullahi","bryan","0.0","0.0","shehu","idowu","shehu","idowu","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1416","0.0",,"abdullahi","elderson","abdullahi","elderson","0.0","0.0","shehu","echiejile","shehu","echiejile","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1428","0.0",,"abdullahi","joel","abdullahi","joel","0.0","0.0","shehu","obi","shehu","obi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1401","newplayerTeamData_1397","0.0",,"faycal","hakim","faycal","hakim","0.0","0.0","fajr","ziyach","fajr","ziyach","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1429","0.0",,"abdullahi","daniel","abdullahi","daniel","0.0","0.0","shehu","akpeyi","shehu","akpeyi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1401","newplayerTeamData_1396","0.0",,"faycal","romain","faycal","romain","0.0","0.0","fajr","saiss","fajr","saiss","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1400","0.0",,"william","younes","william","younes","0.0","0.0","ekong","belhanda","ekong","belhanda","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1401","newplayerTeamData_1399","0.0",,"faycal","kaabi ayoub","faycal","kaabi ayoub","0.0","0.0","fajr","el","fajr","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1401","0.0",,"william","faycal","william","faycal","0.0","0.0","ekong","fajr","ekong","fajr","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1401","newplayerTeamData_1398","0.0",,"faycal","ahmadi karim","faycal","ahmadi karim","0.0","0.0","fajr","el","fajr","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1406","0.0",,"william","noureddine","william","noureddine","0.0","0.0","ekong","amrabat","ekong","amrabat","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1424","0.0",,"younes","victor","younes","victor","0.0","0.0","belhanda","moses","belhanda","moses","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1423","0.0",,"younes","john obi","younes","john obi","0.0","0.0","belhanda","mikel","belhanda","mikel","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1407","0.0",,"william","nabil","william","nabil","0.0","0.0","ekong","dirar","ekong","dirar","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1422","0.0",,"younes","odion","younes","odion","0.0","0.0","belhanda","ighalo","belhanda","ighalo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1401","newplayerTeamData_1391","0.0",,"faycal","yassine","faycal","yassine","0.0","0.0","fajr","bounou","fajr","bounou","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1408","0.0",,"william","amine","william","amine","0.0","0.0","ekong","harit","ekong","harit","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1401","newplayerTeamData_1390","0.0",,"faycal","jesus","faycal","jesus","0.0","0.0","fajr","gallardo","fajr","gallardo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1409","0.0",,"william","nesyri youssef","william","nesyri youssef","0.0","0.0","ekong","en","ekong","en","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1421","0.0",,"younes","oghenekaro","younes","oghenekaro","0.0","0.0","belhanda","etebo","belhanda","etebo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1401","newplayerTeamData_1393","0.0",,"faycal","hamza","faycal","hamza","0.0","0.0","fajr","mendyl","fajr","mendyl","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1402","0.0",,"william","kajoui monir","william","kajoui monir","0.0","0.0","ekong","el","ekong","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1420","0.0",,"younes","ahmed","younes","ahmed","0.0","0.0","belhanda","musa","belhanda","musa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1401","newplayerTeamData_1392","0.0",,"faycal","achraf","faycal","achraf","0.0","0.0","fajr","hakimi","fajr","hakimi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1403","0.0",,"william","khalid","william","khalid","0.0","0.0","ekong","boutaib","ekong","boutaib","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1401","newplayerTeamData_1395","0.0",,"faycal","mehdi","faycal","mehdi","0.0","0.0","fajr","benatia","fajr","benatia","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1404","0.0",,"william","mbark","william","mbark","0.0","0.0","ekong","boussoufa","ekong","boussoufa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1418","newplayerTeamData_1405","0.0",,"william","bennasser youssef","william","bennasser youssef","0.0","0.0","ekong","ait","ekong","ait","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1401","newplayerTeamData_1394","0.0",,"faycal","costa manuel","faycal","costa manuel","0.0","0.0","fajr","da","fajr","da","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1426","newplayerTeamData_1392","0.0",,"simeon","achraf","simeon","achraf","0.0","0.0","nwankwo","hakimi","nwankwo","hakimi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1426","newplayerTeamData_1391","0.0",,"simeon","yassine","simeon","yassine","0.0","0.0","nwankwo","bounou","nwankwo","bounou","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1426","newplayerTeamData_1394","0.0",,"simeon","costa manuel","simeon","costa manuel","0.0","0.0","nwankwo","da","nwankwo","da","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1426","newplayerTeamData_1393","0.0",,"simeon","hamza","simeon","hamza","0.0","0.0","nwankwo","mendyl","nwankwo","mendyl","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1429","0.0",,"younes","daniel","younes","daniel","0.0","0.0","belhanda","akpeyi","belhanda","akpeyi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1428","0.0",,"younes","joel","younes","joel","0.0","0.0","belhanda","obi","belhanda","obi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1426","newplayerTeamData_1396","0.0",,"simeon","romain","simeon","romain","0.0","0.0","nwankwo","saiss","nwankwo","saiss","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1426","newplayerTeamData_1395","0.0",,"simeon","mehdi","simeon","mehdi","0.0","0.0","nwankwo","benatia","nwankwo","benatia","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1427","0.0",,"younes","kelechi","younes","kelechi","0.0","0.0","belhanda","iheanacho","belhanda","iheanacho","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1426","0.0",,"younes","simeon","younes","simeon","0.0","0.0","belhanda","nwankwo","belhanda","nwankwo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1426","newplayerTeamData_1398","0.0",,"simeon","ahmadi karim","simeon","ahmadi karim","0.0","0.0","nwankwo","el","nwankwo","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1400","newplayerTeamData_1425","0.0",,"younes","abdullahi","younes","abdullahi","0.0","0.0","belhanda","shehu","belhanda","shehu","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1426","newplayerTeamData_1397","0.0",,"simeon","hakim","simeon","hakim","0.0","0.0","nwankwo","ziyach","nwankwo","ziyach","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1420","0.0",,"abdullahi","ahmed","abdullahi","ahmed","0.0","0.0","shehu","musa","shehu","musa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1421","0.0",,"abdullahi","oghenekaro","abdullahi","oghenekaro","0.0","0.0","shehu","etebo","shehu","etebo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1426","newplayerTeamData_1399","0.0",,"simeon","kaabi ayoub","simeon","kaabi ayoub","0.0","0.0","nwankwo","el","nwankwo","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1422","0.0",,"abdullahi","odion","abdullahi","odion","0.0","0.0","shehu","ighalo","shehu","ighalo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1423","0.0",,"abdullahi","john obi","abdullahi","john obi","0.0","0.0","shehu","mikel","shehu","mikel","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1424","0.0",,"abdullahi","victor","abdullahi","victor","0.0","0.0","shehu","moses","shehu","moses","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1425","1.0",,"abdullahi","abdullahi","abdullahi","abdullahi","1.0","1.0","shehu","shehu","shehu","shehu","1.0","1.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1426","0.0",,"abdullahi","simeon","abdullahi","simeon","0.0","0.0","shehu","nwankwo","shehu","nwankwo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1425","newplayerTeamData_1427","0.0",,"abdullahi","kelechi","abdullahi","kelechi","0.0","0.0","shehu","iheanacho","shehu","iheanacho","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1401","newplayerTeamData_1386","0.0",,"faycal","oribe","faycal","oribe","0.0","0.0","fajr","peralta","fajr","peralta","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1401","newplayerTeamData_1385","0.0",,"faycal","andres","faycal","andres","0.0","0.0","fajr","guardado","fajr","guardado","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1401","newplayerTeamData_1388","0.0",,"faycal","edson","faycal","edson","0.0","0.0","fajr","alvarez","fajr","alvarez","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1401","newplayerTeamData_1387","0.0",,"faycal","javier","faycal","javier","0.0","0.0","fajr","aquino","fajr","aquino","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1401","newplayerTeamData_1389","0.0",,"faycal","hirving","faycal","hirving","0.0","0.0","fajr","lozano","fajr","lozano","0.0","0.0"
